,sentyr,judgeid,disparity_race,cr1_disparity,cr2_disparity,cr3_disparity,cr4_disparity,cr5_disparity,cr6_disparity,cr7_disparity,cr8_disparity,cr9_disparity,cr10_disparity,cr11_disparity,cr12_disparity,cr13_disparity,cr14_disparity,cr15_disparity,cr16_disparity,cr17_disparity,cr18_disparity,cr19_disparity,cr20_disparity,cr21_disparity,cr22_disparity,monsex_disparity,trial_disparity,nocounts_disparity,malejudge,judge_yearsonbench
2947,2007,"ISHII, ANTHONY W.",-0.028192251920700073,-0.04210526496171951,0.0,0.0,0.0,0.0,0.0,-0.05263157933950424,0.0,0.1555555760860443,0.0,0.1485380232334137,-0.04210526496171951,0.11695906519889832,-0.12631578743457794,-0.010526316240429878,0.0,-0.09473684430122375,0.0,0.0,0.0,-0.010526316240429878,-0.04210526496171951,-0.08421052992343903,-0.031578946858644485,-0.229239821434021,1.0,10.0
5805,2008,"STEELE, JOHN E.",0.06681640446186066,-0.07692307978868484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43589746952056885,0.0,0.08974359184503555,0.0,-0.07692307978868484,-0.23076923191547394,0.0,0.0,-0.23076923191547394,0.0,0.1666666716337204,0.0,0.0,-0.07692307978868484,-0.1538461595773697,-0.06410256028175354,-0.6025640964508057,1.0,8.0
6407,2010,"WHITE, RONALD A.",-0.13886331021785736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3526315987110138,0.0,-0.1894736886024475,-0.05263157933950424,-0.10526315867900848,0.0,0.0,0.0,-0.05263157933950424,0.0,0.0736842155456543,-0.02631578966975212,0.0,0.0,-0.07894736528396606,-0.05263157933950424,-0.16842103004455566,1.0,7.0
6151,2008,"URBINA, RICARDO M.",-0.200608491897583,0.0,0.0,0.0,0.0,0.0,-0.3333333432674408,0.0,0.0,0.4166666567325592,0.0,0.0,0.25,0.0,0.0,0.0,-0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,-1.0,1.0,14.0
3068,2008,"JONES, JAMES P.",0.16794796288013458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1507936418056488,0.0,-0.095238097012043,-0.0833333358168602,-0.25,0.0,0.0436507984995842,0.0,0.0436507984995842,-0.02777777798473835,-0.0555555559694767,0.0,-0.02777777798473835,0.30158731341362,-0.1071428507566452,0.2063492089509964,-0.3888888359069824,1.0,12.0
1510,2007,"DELGADO-COLON, AIDA M.",0.04279869794845581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09340660274028778,0.0,0.05494506657123566,0.0,-0.1538461595773697,0.4285714328289032,0.0,0.0,-0.08241758495569229,0.0,-0.07692307978868484,0.0,0.0,-0.07692307978868484,0.0714285746216774,0.0,0.04945051670074463,0.0,1.0
3844,2004,"MARRERO, VICTOR",-0.28174686431884766,0.0,0.0,0.0,0.0,0.0,0.0,-0.1666666716337204,0.0,0.0833333283662796,0.0,0.0,0.0,0.3333333134651184,-0.1666666716337204,0.0,0.0,0.0,-0.1666666716337204,-0.1666666716337204,0.25,0.0,0.0,0.0,0.5,-0.16666674613952637,1.0,5.0
5140,2005,"ROSENBAUM, JAMES M.",-0.14166688919067383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02857142686843872,0.0,0.18571430444717407,0.0,0.07619047909975052,-0.06666667014360428,0.0,0.0,-0.06666667014360428,0.0,0.0,-0.03333333507180214,0.0,-0.06666667014360428,-0.13333334028720856,0.1190476268529892,1.6333333253860474,1.0,20.0
511,2008,"BLOCK, FREDERIC",0.035840682685375214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05714285373687744,0.0,0.2571428418159485,0.0,-0.08571429550647736,0.20000000298023224,-0.1428571492433548,0.0,-0.2857142984867096,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0.20000000298023224,0.7999999523162842,1.0,14.0
5837,2011,"STENGEL, LAWRENCE F.",-0.060288045555353165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4126984477043152,0.0,0.380952388048172,0.0,0.0317460373044014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1746031939983368,0.2857142984867096,5.047618865966797,1.0,7.0
1323,2004,"CRABB, BARBARA B.",0.011723719537258148,-0.01923076994717121,0.0,0.0,-0.01923076994717121,0.0,0.0,-0.03846153989434242,0.0,-0.3321678340435028,0.0,0.41083917021751404,-0.005244754254817963,0.06118881702423096,-0.03846153989434242,0.0,0.0,0.0,0.0,0.0,0.0,-0.01923076994717121,0.0,-0.024475522339344025,0.08566433936357498,-0.442307710647583,0.0,25.0
4320,2009,"MORENO, FEDERICO A.",-0.1065608561038971,-0.0416666679084301,0.0,0.0,0.0,0.0,-0.0416666679084301,0.0,0.0,0.1666666716337204,-0.0416666679084301,0.0972222238779068,0.0,0.0694444477558136,-0.1666666716337204,0.0,0.0,-0.0416666679084301,0.0,0.0,0.0,0.0,0.0,0.3140096664428711,0.25,0.9305555820465088,1.0,19.0
5508,2008,"SHERIDAN, PETER G.",0.09471730887889862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05982905626296997,0.0,0.4444444477558136,0.0,-0.4273504614830017,0.0,0.0,0.0,-0.07692307978868484,0.0,0.0,0.0,0.0,0.0,-0.3076923191547394,0.0,0.0,1.0,2.0
5818,2004,"STEGER, WILLIAM M.",0.17748011648654938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4285714626312256,0.0,0.4761905074119568,-0.0476190485060215,-0.095238097012043,0.0,0.0,0.0,-0.0476190485060215,0.0,0.0,0.0,0.1428571492433548,0.0,0.0476190522313118,0.0,-0.14285719394683838,1.0,34.0
1549,2006,"DICLERICO, JOSEPH A., JR.",0.002908880589529872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.032258063554763794,0.20071688294410706,0.0,0.1577060967683792,0.0,-0.17921146750450134,-0.16129031777381897,0.0,0.0,0.0,0.1111111119389534,-0.09677419066429138,0.0,0.0,0.0,-0.05017920583486557,0.1111111119389534,0.541218638420105,1.0,14.0
1115,2009,"COHN, JAMES I.",0.10862992703914642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22727271914482117,0.0,0.21022728085517883,0.0,0.08522728085517883,0.05681818723678589,0.0,0.0,-0.0625,0.0,0.0,-0.0625,0.0,0.0,0.024242423474788666,-0.125,-0.9772727489471436,1.0,6.0
6559,2009,"WOOTEN, TERRY L.",-0.009520098567008972,-0.002255639061331749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0759398341178894,0.0,0.13533833622932434,0.02631578966975212,-0.004511278122663498,-0.02857142873108387,0.0,0.0,-0.11428571492433548,0.0,-0.05939849838614464,-0.02857142873108387,0.0,0.0,-0.11879699677228928,0.050375938415527344,-0.04436087608337402,1.0,8.0
1008,2003,"CHATIGNY, ROBERT N.",-0.07483465224504471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,-0.1666666716337204,0.0,-0.1666666716337204,0.0,0.0,0.0,0.0,-0.1666666716337204,0.0,0.0,0.0833333283662796,0.0,0.0,1.0,9.0
38,2009,"AFRICK, LANCE M.",-0.09477518498897552,0.0,0.0,0.0,0.0,0.0,-0.11764705926179886,0.0,0.0,-0.19607844948768616,0.0,0.1111111119389534,0.0,0.4444444477558136,-0.12418300658464432,0.0,0.0,-0.05882352963089943,0.0,0.0,0.0,0.0,-0.05882352963089943,0.16339869797229767,0.0,1.326797366142273,1.0,7.0
6595,2005,"YOUNG, RICHARD L.",0.02375146932899952,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909361839294,0.0,0.1396104097366333,0.0,-0.05194805562496185,0.0,-0.0357142873108387,0.0,0.0,0.0,-0.1428571492433548,0.0,0.0,0.0,0.0,0.0,-0.1071428582072258,-0.1071428582072258,-0.08766233921051025,1.0,7.0
2880,2006,"HUNT, WILLIS B., JR.",-0.2209908366203308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,2.75,1.0,11.0
5210,2003,"SACHS, HOWARD F.",0.2152538001537323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.25,1.0,24.0
3329,2004,"KING, GEORGE H.",-0.07715710252523422,0.0,0.0,0.0,0.0,-0.07692307978868484,0.0,0.0,0.0,-0.38461539149284363,0.0,0.0,0.0,1.0,-0.23076923191547394,0.0,-0.07692307978868484,-0.07692307978868484,-0.1538461595773697,0.0,0.0,0.0,0.0,-0.1538461595773697,0.0,-0.4615384340286255,1.0,9.0
3665,2005,"LEVI, DAVID F.",0.13093753159046173,-0.03846153989434242,0.0,0.0,0.0,0.0,0.0,0.25,0.0,-0.05769231915473938,0.0,0.13461539149284363,-0.03846153989434242,0.17307692766189575,-0.11538461595773697,0.0,0.0,-0.11538461595773697,0.0,0.0,-0.07692307978868484,-0.11538461595773697,0.0,-0.1538461595773697,-0.07692307978868484,0.01923072338104248,1.0,15.0
1011,2006,"CHATIGNY, ROBERT N.",-0.010638106614351273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666865348816,0.0,0.0,-0.1666666716337204,0.0,0.3333333432674408,0.0,0.0,-0.3333333432674408,0.0,0.0,0.0,0.0,0.0,0.1666666716337204,0.0,0.0,1.0,12.0
6499,2005,"WISEMAN, THOMAS A., JR.",-0.11529586464166641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027272731065750122,0.0,0.418181836605072,0.10000000149011612,0.0,-0.3636363744735718,0.0,0.0,0.0,0.0,-0.1818181872367859,0.0,0.0,0.0,0.30000001192092896,0.009090907871723175,0.6454544067382812,1.0,27.0
5026,2004,"ROBERTS, VICTORIA A.",0.3111828565597534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1666666716337204,0.0,0.3333333134651184,0.0,-0.1666666716337204,-0.3333333432674408,0.0,0.0,0.1666666716337204,0.0,0.1666666716337204,0.0,0.0,0.0,0.0,0.0,0.33333325386047363,0.0,6.0
903,2003,"CARTER, DAVID O.",0.3431818187236786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.25,-0.25,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,-1.25,1.0,5.0
1939,2006,"FITZPATRICK, DUROSS",0.017906226217746735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11515152454376221,0.0,0.2848484516143799,0.0,0.0,-0.13333334028720856,0.0,0.0,0.0,0.0,-0.0363636389374733,0.0,0.0,0.0,-0.0363636389374733,0.0,-0.05454540252685547,1.0,21.0
4925,2007,"RANDA, RUDOLPH T.",0.004780278541147709,-0.043478261679410934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21281465888023376,0.0,0.2379862666130066,-0.08695652335882187,-0.06864988803863525,-0.043478261679410934,0.0,0.0,-0.1304347813129425,0.05263157933950424,0.0,-0.08695652335882187,-0.043478261679410934,0.0,0.07093820720911026,-0.03432494401931763,0.011441588401794434,1.0,15.0
3677,2006,"LIFLAND, JOHN C.",0.4138772487640381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6666666865348816,0.0,0.4000000059604645,0.0,0.4333333373069763,-0.1666666716337204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333134651184,-0.1666666716337204,0.20000004768371582,1.0,18.0
3510,2003,"LARIMER, DAVID G.",-0.10270875692367554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09999999403953552,0.0,0.10000002384185791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.20000004768371582,1.0,16.0
4789,2004,"POLSTER, DAN A.",0.08054779469966888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08241758495569229,0.0,0.1318681389093399,-0.1538461595773697,-0.3131868243217468,0.0714285746216774,0.0,0.0,-0.07692307978868484,0.0,0.42307692766189575,0.0,0.0,0.0,-0.1538461595773697,0.0714285746216774,-0.3461538553237915,1.0,6.0
412,2005,"BERMAN, RICHARD M.",-0.007574623916298151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,-0.1875,0.0625,-0.0625,0.0,0.0,-0.125,0.25,0.0,0.0,0.0,-0.125,-0.0625,-0.3125,1.0,7.0
2890,2008,"HURD, DAVID N.",0.0162437055259943,0.0,0.0,-0.03846153989434242,0.0,0.0,0.0,-0.03846153989434242,0.0,0.48351651430130005,0.0,-0.1538461595773697,0.0,0.06593406945466995,-0.26923078298568726,0.0,0.0,-0.1538461595773697,0.0,0.1428571492433548,0.0,0.0,-0.03846153989434242,-0.11538461595773697,-0.03846153989434242,-0.43406593799591064,1.0,9.0
5800,2003,"STEELE, JOHN E.",-0.17262732982635498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12820512056350708,0.0,0.3333333432674408,0.0,-0.07692307978868484,-0.23076923191547394,0.0,0.0,-0.07692307978868484,0.0,-0.07692307978868484,0.0,0.0,0.0,-0.07692307978868484,0.6666666865348816,0.1794872283935547,1.0,3.0
1263,2009,"COOPER, FLORENCE-MARIE",0.2653709053993225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.20000000298023224,-0.6000000238418579,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,10.0
6019,2008,"THORNBURG, LACY H.",-0.04980693757534027,-0.014084506779909134,0.0,0.0,0.0,-0.014084506779909134,0.0,0.0,0.0,0.23004695773124695,0.0,0.025039121508598328,0.0,-0.0422535203397274,0.013302035629749298,0.0,0.0,-0.056338027119636536,0.0,0.027386542409658432,0.0,0.0,-0.1690140813589096,-0.0007824711501598358,0.013302035629749298,0.14866971969604492,1.0,13.0
1436,2008,"DAVIS, ANDRE M.",0.15133097767829895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4692082405090332,0.0,0.5483871102333069,0.0,0.06451612710952759,-0.1173020601272583,0.0,0.0,-0.09090909361839294,0.0,0.032258063554763794,0.032258063554763794,0.0,0.0,-0.09090909361839294,0.12903225421905518,0.3343108892440796,1.0,13.0
6277,2009,"WALTER, JOHN F.",-0.010399972088634968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4166666567325592,0.0,-0.0833333358168602,0.0,0.0833333432674408,-0.25,0.0,0.0,-0.0833333358168602,0.0,0.0,-0.0833333358168602,0.0,0.0,0.0,0.5,-0.8333332538604736,1.0,7.0
2220,2007,"GIBSON, KIM R.",0.11127002537250519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6388888955116272,0.0,0.0,-0.1111111119389534,-0.2222222238779068,0.0,-0.1111111119389534,0.0,-0.1111111119389534,0.0,0.0,-0.2222222238779068,0.0,0.1388888955116272,0.0,0.5,-0.8611111640930176,1.0,4.0
1104,2006,"COHN, AVERN L.",0.02932577207684517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.34343433380126953,0.0,0.3636363744735718,0.0,0.09090909361839294,-0.1111111119389534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.020202018320560455,0.27272728085517883,0.616161584854126,1.0,27.0
4044,2005,"MCLAUGHLIN, MARY A.",0.02407681941986084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19298246502876282,0.0,0.09649123251438141,0.0,-0.0833333358168602,0.05263157933950424,0.05263157933950424,0.0,0.0,0.10526315867900848,0.05263157933950424,-0.0833333358168602,0.0,0.0,-0.0833333358168602,0.05263157933950424,-0.7763156890869141,0.0,5.0
4014,2003,"MCKENNA, LAWRENCE M.",-0.3414999842643738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,0.0,1.0,13.0
1073,2010,"CLEVERT, CHARLES N., JR.",0.07141950726509094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.013333350419998169,0.0,0.3333333432674408,0.0,0.05333332717418671,-0.2666666805744171,0.0,0.0,-0.20000000298023224,0.11999999731779099,0.03999999910593033,0.0,0.0,-0.06666667014360428,-0.06666667014360428,-0.1599999964237213,-0.8266665935516357,1.0,14.0
1393,2010,"DAMRELL, FRANK C., JR.",0.10202834010124207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.053030312061309814,0.0,0.21969696879386902,-0.03030303120613098,0.18939393758773804,-0.27272728085517883,0.0,0.0,0.12878787517547607,0.0,-0.09090909361839294,0.0,-0.06060606241226196,-0.03030303120613098,-0.21212121844291687,-0.12121212482452393,-0.3484848737716675,1.0,13.0
1717,2011,"DUVAL, STANWOOD R., JR.",-0.2099812626838684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8999999761581421,0.0,0.10000000149011612,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000004768371582,1.0,17.0
4305,2008,"MORAN, JAMES B.",-0.0890517458319664,0.0,0.0,0.0,0.0,0.0,-0.3333333432674408,0.0,0.0,-0.0833333432674408,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.1666666567325592,0.0,0.0,0.0,0.0,0.0,0.4166666269302368,1.0,29.0
86,2006,"ALVAREZ, MICAELA",-0.0717792958021164,-0.010869565419852734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4630434811115265,0.0,-0.043478261679410934,-0.010869565419852734,-0.010869565419852734,-0.365217387676239,-0.021739130839705467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1195652186870575,-0.09782608598470688,-0.13043475151062012,0.0,2.0
1867,2003,"FAWSETT, PATRICIA C.",0.16640645265579224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,-0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,-0.5,0.0,17.0
5460,2007,"SHANSTROM, JACK D.",-0.17447330057621002,-0.05000000074505806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6499999761581421,0.0,-0.20000000298023224,0.0,-0.05000000074505806,-0.15000000596046448,0.0,0.0,-0.05000000074505806,0.0,0.0,0.0,-0.05000000074505806,-0.10000000149011612,0.8500000238418579,-0.05000000074505806,-0.4500000476837158,1.0,17.0
6627,2011,"ZAINEY, JAY C.",-0.11182315647602081,0.0,0.0,0.0,0.0,0.0,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,1.0,9.0
4725,2005,"PERRY, MATTHEW J., JR.",0.0353594534099102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111119389534,0.0,0.35555559396743774,0.02222222089767456,0.1111111119389534,-0.20000000298023224,0.0,0.0,-0.20000000298023224,0.0,-0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.35555553436279297,1.0,26.0
2241,2004,"GILLMOR, HELEN W.",-0.21894539892673492,-0.03896103799343109,0.0,0.0,0.0,0.0,0.0,-0.051948051899671555,0.0,0.5454545021057129,0.0,-0.19480518996715546,0.0,-0.15584415197372437,0.0,-0.012987012974917889,0.0,-0.025974025949835777,-0.012987012974917889,-0.012987012974917889,0.0,-0.03896103799343109,0.0,-0.19480518996715546,-0.03896103799343109,-0.8311688899993896,0.0,10.0
3047,2003,"JOHNSTONE, EDWARD H.",0.16285444796085358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07692307978868484,-0.5384615659713745,0.0,0.3461538553237915,-0.1538461595773697,0.5,0.0,0.0,0.0,-0.07692307978868484,0.0,0.0,0.0,0.0,0.0,-0.1538461595773697,-0.07692307978868484,14.15384578704834,1.0,26.0
2684,2004,"HITTNER, DAVID",-0.18440136313438416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,-0.1666666567325592,0.0,-0.041666656732559204,0.0,0.0,0.0,0.0,0.0,-0.125,0.0,0.0,0.0,0.0,0.0,-0.125,-0.125,0.0,1.0,18.0
2543,2008,"HAYES, WILLIAM Q.",0.43254509568214417,0.0,0.0,0.0,0.0,0.0,0.0,-0.042553190141916275,0.0,-0.5319148898124695,0.0,0.0,-0.021276595070958138,-0.021276595070958138,-0.3404255211353302,0.0,0.0,-0.021276595070958138,0.0,0.478723406791687,0.0,0.0,0.5,-0.1489361673593521,-0.10638298094272614,-0.02127659320831299,1.0,5.0
3493,2007,"LANCASTER, GARY L.",-0.1395980417728424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07575757801532745,0.0,0.40909090638160706,0.1666666716337204,-0.1818181872367859,0.0,0.0,0.0,-0.10606060922145844,0.0,-0.09090909361839294,-0.09090909361839294,-0.09090909361839294,-0.09090909361839294,0.3333333432674408,0.0,-0.09090912342071533,1.0,14.0
3944,2006,"MAYS, SAMUEL H., JR.",0.08651283383369446,0.027027027681469917,0.0,0.0,0.027027027681469917,0.027027027681469917,0.0,0.0,0.0,-0.07722008228302002,0.0,0.17374515533447266,0.0,-0.06177607178688049,0.0,0.0,0.0,-0.1428571492433548,0.0,0.0,0.0,0.027027027681469917,0.0,0.054054055362939835,-0.11583012342453003,0.5752896070480347,1.0,4.0
4099,2009,"MELANCON, TUCKER L.",0.019294584169983864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.09999999403953552,0.0,-0.20000000298023224,-0.20000000298023224,0.0,0.0,-0.20000000298023224,0.0,0.0,0.0,0.0,0.0,0.0,-0.20000000298023224,-9.75,1.0,15.0
5411,2008,"SESSIONS, WILLIAM K., III",-0.051026590168476105,-0.022727273404598236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3232323229312897,0.0,-0.0050505101680755615,0.0,-0.06818182021379471,-0.022727273404598236,0.0,0.0,-0.06818182021379471,-0.04545454680919647,-0.06818182021379471,0.0,0.0,-0.022727273404598236,-0.04545454680919647,-0.022727273404598236,0.2373737096786499,1.0,13.0
5047,2009,"ROBINSON, JULIE A.",0.10387478768825531,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571492433548,0.0,-0.1714285910129547,0.0,0.22857142984867096,0.0,-0.10000000149011612,-0.10000000149011612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20000000298023224,0.0,0.11428570747375488,0.0,8.0
914,2007,"CARTER, ROBERT L.",-0.9415265917778015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,35.0
6110,2008,"TUNHEIM, JOHN R.",-0.09758927673101425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4736841917037964,-0.05263157933950424,-0.21052631735801697,0.0,-0.05263157933950424,-0.05263157933950424,0.0,0.0,-0.05263157933950424,0.0,-0.05263157933950424,0.0,0.0,0.0,0.25,0.09210526943206787,0.013157844543457031,1.0,13.0
2272,2010,"GLEESON, JOHN",-0.022985931485891342,0.0,0.0,0.0,0.0,0.0,-0.10000000149011612,0.0,0.0,-0.1714285910129547,0.0,0.0,0.0,0.08571429550647736,0.0,0.1428571492433548,0.0,0.0,0.0,0.04285714775323868,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16.0
3285,2004,"KENNELLY, MATTHEW F.",-0.14998430013656616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19999998807907104,0.0,0.06666666269302368,0.0,0.0,-0.06666667014360428,0.0,0.0,-0.13333334028720856,0.0,0.0,-0.06666667014360428,0.0,0.0,-0.06666667014360428,0.30000001192092896,1.0,1.0,5.0
6191,2009,"VAZQUEZ, MARTHA A.",-0.17205758392810822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5099999904632568,0.0,0.12999999523162842,-0.03999999910593033,0.0,-0.20000000298023224,0.0,0.0,0.0,0.0,-0.11999999731779099,0.0,0.0,-0.2800000011920929,-0.07999999821186066,0.21000000834465027,-0.029999971389770508,0.0,16.0
5527,2009,"SHUBB, WILLIAM B.",-0.05173727869987488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20512822270393372,0.0,0.25641027092933655,-0.07692307978868484,0.0,-0.23076923191547394,0.0,0.0,-0.1538461595773697,0.0,0.0,0.0,0.0,0.0,0.25641027092933655,0.0,-0.4615384340286255,1.0,19.0
5320,2005,"SCHLESINGER, HARVEY E.",0.06958948075771332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1666666567325592,0.0,0.4333333373069763,0.0,0.10000000149011612,-0.36666667461395264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000059604645,0.7333332300186157,1.0,14.0
4145,2010,"MIDDLEBROOKS, DONALD M.",-0.11187359690666199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21290326118469238,0.0,-0.029032252728939056,0.0,-0.25806450843811035,0.10322581231594086,0.06774193793535233,0.0,-0.032258063554763794,0.0,-0.032258063554763794,0.0,-0.032258063554763794,0.0,0.23548388481140137,-0.029032252728939056,-0.38387107849121094,1.0,13.0
2418,2010,"GUZMAN, RONALD A.",-0.11530622094869614,0.0,0.0,0.0,0.0,0.0,0.0,-0.1666666716337204,0.0,-0.1666666716337204,0.0,0.0,0.0,0.25,-0.1666666716337204,0.0,0.3333333432674408,-0.1666666716337204,0.0,0.1666666716337204,0.0,-0.0833333358168602,0.0,0.1666666716337204,0.0,0.25,1.0,11.0
6521,2003,"WOLLE, CHARLES R.",-0.0007640188559889793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3333333432674408,-0.6666666269302368,1.0,16.0
323,2005,"BAYLSON, MICHAEL M.",-0.023061735555529594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3285714387893677,0.0,0.3285714387893677,0.0,-0.15714286267757416,-0.0714285746216774,0.0,-0.0714285746216774,-0.0714285746216774,0.0,-0.1428571492433548,-0.1428571492433548,0.0,0.0,-0.0714285746216774,0.11428570747375488,2.1857144832611084,1.0,3.0
4506,2007,"NORTON, DAVID C.",-0.06871532648801804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0833333432674408,0.0,0.398809552192688,0.0476190485060215,-0.3273809552192688,-0.25,0.0,0.0,0.0,0.0476190485060215,0.0,0.0,0.0,0.0,-0.25,0.0476190485060215,0.422619104385376,1.0,17.0
1394,2011,"DAMRELL, FRANK C., JR.",-0.11722800135612488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,-0.3125,0.0,0.0,-0.1875,0.0,0.0,-0.125,0.0,0.0,0.0,0.0,0.0,-0.0625,0.0,3.8125,1.0,14.0
2072,2004,"FULLAM, JOHN P.",0.16488848626613617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.0
